Date,Open,High,Low,Close,Volume
11/25/2015,1.18941E+003,1.26951E+003,1.18941E+003,1.26890E+003,0.00000E+000
11/27/2015,1.36019E+003,1.55666E+003,1.28462E+003,1.42064E+003,0.00000E+000
11/30/2015,1.51132E+003,1.63222E+003,1.35716E+003,1.36019E+003,0.00000E+000
12/01/2015,1.39041E+003,1.48109E+003,1.36019E+003,1.42820E+003,0.00000E+000
12/02/2015,1.42820E+003,1.42820E+003,1.33752E+003,1.40553E+003,0.00000E+000
12/03/2015,1.36019E+003,1.42366E+003,1.36019E+003,1.36321E+003,0.00000E+000
12/04/2015,1.39041E+003,1.40553E+003,1.37832E+003,1.39041E+003,0.00000E+000
12/07/2015,1.48109E+003,1.69207E+003,1.48109E+003,1.59595E+003,0.00000E+000
12/08/2015,1.69237E+003,1.69237E+003,1.60955E+003,1.67152E+003,0.00000E+000
12/09/2015,1.66245E+003,2.19141E+003,1.57026E+003,1.67001E+003,0.00000E+000
12/10/2015,1.94960E+003,1.94960E+003,1.63978E+003,1.75313E+003,0.00000E+000
12/11/2015,1.93449E+003,2.02517E+003,1.81812E+003,1.90426E+003,0.00000E+000
12/14/2015,1.90426E+003,1.93449E+003,1.69268E+003,1.85892E+003,0.00000E+000
12/15/2015,1.96471E+003,1.96471E+003,1.90456E+003,1.96471E+003,0.00000E+000
12/16/2015,2.04028E+003,2.08562E+003,1.90426E+003,1.90910E+003,0.00000E+000
12/17/2015,1.93147E+003,1.93147E+003,1.85892E+003,1.87404E+003,0.00000E+000
12/18/2015,1.88915E+003,1.90124E+003,1.84532E+003,1.87404E+003,0.00000E+000
12/21/2015,1.84351E+003,1.85892E+003,1.78336E+003,1.81207E+003,0.00000E+000
12/22/2015,1.81358E+003,1.81358E+003,1.78336E+003,1.79545E+003,0.00000E+000
12/23/2015,1.84381E+003,1.89671E+003,1.78668E+003,1.81358E+003,0.00000E+000
12/24/2015,1.90124E+003,1.90124E+003,1.89519E+003,1.90063E+003,0.00000E+000
12/28/2015,1.79847E+003,1.86497E+003,1.78336E+003,1.78336E+003,0.00000E+000
12/29/2015,1.84320E+003,1.89066E+003,1.83746E+003,1.86648E+003,0.00000E+000
12/30/2015,1.88159E+003,1.90426E+003,1.86648E+003,1.90426E+003,0.00000E+000
12/31/2015,1.90124E+003,1.90426E+003,1.87404E+003,1.90426E+003,0.00000E+000
01/04/2016,1.90426E+003,1.96441E+003,1.90426E+003,1.93449E+003,0.00000E+000
01/05/2016,1.96441E+003,1.96441E+003,1.93751E+003,1.95716E+003,0.00000E+000
01/06/2016,1.96320E+003,1.96471E+003,1.95111E+003,1.96471E+003,0.00000E+000
01/07/2016,1.96471E+003,1.99282E+003,1.87404E+003,1.95716E+003,0.00000E+000
01/08/2016,1.96169E+003,1.96471E+003,1.90426E+003,1.96441E+003,0.00000E+000
01/11/2016,1.96441E+003,1.96471E+003,1.90426E+003,1.91182E+003,0.00000E+000
01/12/2016,1.96169E+003,1.96169E+003,1.69298E+003,1.70205E+003,0.00000E+000
01/13/2016,1.70779E+003,1.78336E+003,1.66850E+003,1.68663E+003,0.00000E+000
01/14/2016,1.69117E+003,1.78003E+003,1.68693E+003,1.78003E+003,0.00000E+000
01/15/2016,1.55666E+003,1.55666E+003,1.28492E+003,1.40553E+003,0.00000E+000
01/19/2016,1.41308E+003,1.42064E+003,1.17853E+003,1.26830E+003,0.00000E+000
01/20/2016,1.32392E+003,1.50709E+003,1.32392E+003,1.48412E+003,0.00000E+000
01/21/2016,1.58688E+003,1.62467E+003,1.54185E+003,1.55666E+003,0.00000E+000
01/22/2016,1.54910E+003,1.54910E+003,1.39041E+003,1.46598E+003,0.00000E+000
01/25/2016,1.46598E+003,1.46598E+003,1.46598E+003,1.46598E+003,0.00000E+000
01/26/2016,1.42064E+003,1.47354E+003,1.39041E+003,1.40553E+003,0.00000E+000
01/27/2016,1.40553E+003,1.40553E+003,1.36019E+003,1.36774E+003,0.00000E+000
01/28/2016,1.36197E+003,1.36197E+003,1.27706E+003,1.32694E+003,0.00000E+000
01/29/2016,1.28764E+003,1.31485E+003,1.27706E+003,1.29973E+003,0.00000E+000
02/01/2016,1.29218E+003,1.31757E+003,1.28462E+003,1.29943E+003,0.00000E+000
02/02/2016,1.29973E+003,1.31485E+003,1.27404E+003,1.27434E+003,0.00000E+000
02/03/2016,1.28462E+003,1.28462E+003,1.20906E+003,1.23928E+003,0.00000E+000
02/04/2016,1.24261E+003,1.36019E+003,1.24261E+003,1.32845E+003,0.00000E+000
02/05/2016,1.32996E+003,1.32996E+003,1.27737E+003,1.27737E+003,0.00000E+000
02/08/2016,1.39797E+003,1.39797E+003,1.23928E+003,1.24835E+003,0.00000E+000
02/09/2016,1.26649E+003,1.26649E+003,1.26649E+003,1.26649E+003,0.00000E+000
02/10/2016,1.29973E+003,1.32845E+003,1.29973E+003,1.32845E+003,0.00000E+000
02/11/2016,1.32845E+003,1.32845E+003,1.25470E+003,1.29671E+003,0.00000E+000
02/12/2016,1.27404E+003,1.32694E+003,1.27404E+003,1.29973E+003,0.00000E+000
02/16/2016,1.32996E+003,1.48109E+003,1.32996E+003,1.47807E+003,0.00000E+000
02/17/2016,1.51132E+003,1.60200E+003,1.45087E+003,1.57177E+003,0.00000E+000
02/18/2016,1.78336E+003,1.78336E+003,1.55817E+003,1.63222E+003,0.00000E+000
02/19/2016,1.59898E+003,1.59898E+003,1.54155E+003,1.59081E+003,0.00000E+000
02/22/2016,1.66275E+003,1.72290E+003,1.66275E+003,1.66396E+003,0.00000E+000
02/23/2016,1.69328E+003,1.69328E+003,1.54155E+003,1.58628E+003,0.00000E+000
02/24/2016,1.60230E+003,1.63827E+003,1.57207E+003,1.63827E+003,0.00000E+000
02/25/2016,1.60502E+003,1.66245E+003,1.60502E+003,1.66245E+003,0.00000E+000
02/26/2016,1.66245E+003,1.69268E+003,1.62013E+003,1.69268E+003,0.00000E+000
02/29/2016,1.70930E+003,1.73802E+003,1.69268E+003,1.69268E+003,0.00000E+000
03/01/2016,1.72290E+003,1.75313E+003,1.67061E+003,1.71686E+003,0.00000E+000
03/02/2016,1.70023E+003,1.73802E+003,1.70023E+003,1.73802E+003,0.00000E+000
03/03/2016,1.61711E+003,1.65943E+003,1.51888E+003,1.62316E+003,0.00000E+000
03/04/2016,1.60200E+003,1.61711E+003,1.57177E+003,1.57177E+003,0.00000E+000
03/07/2016,1.62618E+003,1.63222E+003,1.57782E+003,1.61862E+003,0.00000E+000
03/08/2016,1.62769E+003,1.69268E+003,1.62467E+003,1.63222E+003,0.00000E+000
03/09/2016,1.65943E+003,1.65943E+003,1.63222E+003,1.63222E+003,0.00000E+000
03/10/2016,1.68512E+003,1.69117E+003,1.66547E+003,1.69117E+003,0.00000E+000
03/11/2016,1.65943E+003,1.66245E+003,1.64855E+003,1.66245E+003,0.00000E+000
03/14/2016,1.66094E+003,1.66094E+003,1.57328E+003,1.57328E+003,0.00000E+000
03/15/2016,1.60230E+003,1.64734E+003,1.60230E+003,1.60955E+003,0.00000E+000
03/16/2016,1.61711E+003,1.63222E+003,1.60955E+003,1.63222E+003,0.00000E+000
03/17/2016,1.63222E+003,1.63374E+003,1.58688E+003,1.63374E+003,0.00000E+000
03/18/2016,1.58688E+003,1.63222E+003,1.58688E+003,1.60200E+003,0.00000E+000
03/21/2016,1.60200E+003,1.63222E+003,1.60200E+003,1.60804E+003,0.00000E+000
03/22/2016,1.62013E+003,1.63222E+003,1.60804E+003,1.63222E+003,0.00000E+000
03/23/2016,1.63192E+003,1.63222E+003,1.61711E+003,1.63222E+003,0.00000E+000
03/24/2016,1.62920E+003,1.63071E+003,1.58991E+003,1.60200E+003,0.00000E+000
03/28/2016,1.60955E+003,1.65641E+003,1.60955E+003,1.64431E+003,0.00000E+000
03/29/2016,1.65036E+003,1.66094E+003,1.65036E+003,1.65036E+003,0.00000E+000
03/30/2016,1.66094E+003,1.66094E+003,1.64431E+003,1.64734E+003,0.00000E+000
03/31/2016,1.63827E+003,1.64734E+003,1.63827E+003,1.64431E+003,0.00000E+000
04/01/2016,1.64431E+003,1.66245E+003,1.63646E+003,1.65489E+003,0.00000E+000
04/04/2016,1.65489E+003,1.72260E+003,1.64734E+003,1.72260E+003,0.00000E+000
04/05/2016,1.75313E+003,1.75313E+003,1.72290E+003,1.74860E+003,0.00000E+000
04/06/2016,1.74860E+003,1.74860E+003,1.72593E+003,1.73469E+003,0.00000E+000
04/07/2016,1.72290E+003,1.72290E+003,1.67061E+003,1.67061E+003,0.00000E+000
04/08/2016,1.67031E+003,1.76220E+003,1.67031E+003,1.76220E+003,0.00000E+000
04/11/2016,1.79847E+003,1.79847E+003,1.69268E+003,1.69268E+003,0.00000E+000
04/12/2016,1.72290E+003,1.73983E+003,1.72260E+003,1.72260E+003,0.00000E+000
04/13/2016,1.69933E+003,1.69933E+003,1.67243E+003,1.67243E+003,0.00000E+000
04/14/2016,1.67908E+003,1.75313E+003,1.67908E+003,1.69419E+003,0.00000E+000
04/15/2016,1.71384E+003,1.79847E+003,1.71384E+003,1.77127E+003,0.00000E+000
04/18/2016,1.79847E+003,1.79847E+003,1.75313E+003,1.79545E+003,0.00000E+000
04/19/2016,1.79514E+003,1.81056E+003,1.78789E+003,1.79847E+003,0.00000E+000
04/20/2016,1.81056E+003,1.91937E+003,1.80905E+003,1.88915E+003,0.00000E+000
04/21/2016,1.90426E+003,2.10073E+003,1.90275E+003,1.98618E+003,0.00000E+000
04/22/2016,2.05539E+003,2.16088E+003,2.05086E+003,2.14305E+003,0.00000E+000
04/25/2016,2.20653E+003,2.37277E+003,2.14607E+003,2.23705E+003,0.00000E+000
04/26/2016,2.32743E+003,2.40300E+003,2.22466E+003,2.22466E+003,0.00000E+000
04/27/2016,2.17630E+003,2.38486E+003,2.05842E+003,2.17630E+003,0.00000E+000
04/28/2016,2.14607E+003,2.17630E+003,2.07202E+003,2.10376E+003,0.00000E+000
04/29/2016,2.17600E+003,2.25187E+003,2.07202E+003,2.16723E+003,0.00000E+000
05/02/2016,2.16723E+003,2.32592E+003,2.13670E+003,2.25972E+003,0.00000E+000
05/03/2016,2.23675E+003,2.35463E+003,2.23675E+003,2.25942E+003,0.00000E+000
05/04/2016,2.25187E+003,2.30597E+003,2.17932E+003,2.26698E+003,0.00000E+000
05/05/2016,2.26698E+003,2.28965E+003,2.22920E+003,2.22920E+003,0.00000E+000
05/06/2016,2.22920E+003,2.26698E+003,2.20653E+003,2.26396E+003,0.00000E+000
05/09/2016,2.26396E+003,2.29116E+003,2.25338E+003,2.29055E+003,0.00000E+000
05/10/2016,2.31202E+003,2.31836E+003,2.22164E+003,2.22164E+003,0.00000E+000
05/11/2016,2.22164E+003,2.23675E+003,2.22134E+003,2.22134E+003,0.00000E+000
05/12/2016,2.22103E+003,2.22164E+003,2.19141E+003,2.19171E+003,0.00000E+000
05/13/2016,2.19292E+003,2.22164E+003,2.17630E+003,2.17781E+003,0.00000E+000
05/16/2016,2.16119E+003,2.16119E+003,1.96471E+003,1.96471E+003,0.00000E+000
05/17/2016,1.97257E+003,2.16088E+003,1.97257E+003,2.08562E+003,0.00000E+000
05/18/2016,2.08562E+003,2.10073E+003,1.88008E+003,1.94960E+003,0.00000E+000
05/19/2016,1.93751E+003,1.93751E+003,1.81358E+003,1.87404E+003,0.00000E+000
05/20/2016,1.93419E+003,1.96169E+003,1.84381E+003,1.96169E+003,0.00000E+000
05/23/2016,1.93449E+003,2.00250E+003,1.93449E+003,1.99494E+003,0.00000E+000
05/24/2016,2.02517E+003,2.11585E+003,2.01005E+003,2.11585E+003,0.00000E+000
05/25/2016,2.13126E+003,2.13852E+003,2.08562E+003,2.08562E+003,0.00000E+000
05/26/2016,2.08562E+003,2.14305E+003,2.08562E+003,2.11660E+003,0.00000E+000
05/27/2016,2.17328E+003,2.22768E+003,2.10980E+003,2.17630E+003,0.00000E+000
05/31/2016,2.26698E+003,2.46949E+003,2.25489E+003,2.36068E+003,0.00000E+000
06/01/2016,2.40300E+003,2.47856E+003,2.30476E+003,2.35463E+003,0.00000E+000
06/02/2016,2.35463E+003,2.35766E+003,2.32743E+003,2.35766E+003,0.00000E+000
06/03/2016,2.35463E+003,2.71735E+003,2.35463E+003,2.67352E+003,0.00000E+000
06/06/2016,2.76571E+003,2.91685E+003,2.68743E+003,2.82617E+003,0.00000E+000
06/07/2016,2.91685E+003,3.08309E+003,2.61398E+003,2.84128E+003,0.00000E+000
06/08/2016,2.85639E+003,3.02264E+003,2.85639E+003,3.02264E+003,0.00000E+000
06/09/2016,2.96218E+003,2.96218E+003,2.84128E+003,2.96218E+003,0.00000E+000
06/10/2016,3.02264E+003,3.02264E+003,2.72491E+003,2.80863E+003,0.00000E+000
06/13/2016,3.24934E+003,3.89920E+003,3.24934E+003,3.47603E+003,0.00000E+000
06/14/2016,3.62414E+003,3.62414E+003,3.23422E+003,3.40198E+003,0.00000E+000
06/15/2016,3.35513E+003,3.52107E+003,3.35513E+003,3.47603E+003,0.00000E+000
06/16/2016,3.77830E+003,3.98988E+003,3.74807E+003,3.89920E+003,0.00000E+000
06/17/2016,3.92943E+003,4.35260E+003,3.86898E+003,4.08056E+003,0.00000E+000
06/20/2016,4.05774E+003,4.08056E+003,3.56671E+003,3.62717E+003,0.00000E+000
06/21/2016,3.37175E+003,3.40047E+003,3.02294E+003,3.15866E+003,0.00000E+000
06/22/2016,3.32490E+003,3.32490E+003,3.00904E+003,3.05286E+003,0.00000E+000
06/23/2016,2.99241E+003,3.37024E+003,2.56924E+003,3.20400E+003,0.00000E+000
06/24/2016,3.53649E+003,3.92943E+003,3.47603E+003,3.71784E+003,0.00000E+000
06/27/2016,3.77830E+003,3.77830E+003,3.41558E+003,3.65739E+003,0.00000E+000
06/28/2016,3.74807E+003,3.74807E+003,3.43069E+003,3.59543E+003,0.00000E+000
06/29/2016,3.54555E+003,3.62142E+003,3.45336E+003,3.53649E+003,0.00000E+000
06/30/2016,3.68792E+003,3.77830E+003,3.57125E+003,3.61356E+003,0.00000E+000
07/01/2016,3.59694E+003,3.61961E+003,3.52742E+003,3.54676E+003,0.00000E+000
07/05/2016,3.51079E+003,3.59694E+003,3.32490E+003,3.44581E+003,0.00000E+000
07/06/2016,3.44581E+003,3.59694E+003,3.41558E+003,3.53649E+003,0.00000E+000
07/07/2016,3.54253E+003,3.54253E+003,3.32490E+003,3.43069E+003,0.00000E+000
07/08/2016,3.70273E+003,3.71784E+003,3.58183E+003,3.61507E+003,0.00000E+000
07/11/2016,3.66041E+003,3.66041E+003,3.56974E+003,3.64228E+003,0.00000E+000
07/12/2016,3.58485E+003,3.64077E+003,3.57276E+003,3.59694E+003,0.00000E+000
07/13/2016,3.62717E+003,3.62717E+003,3.55160E+003,3.62717E+003,0.00000E+000
07/14/2016,3.63774E+003,3.63774E+003,3.51382E+003,3.61205E+003,0.00000E+000
07/15/2016,3.57427E+003,3.63925E+003,3.57427E+003,3.62717E+003,0.00000E+000
07/18/2016,3.61205E+003,3.65739E+003,3.55160E+003,3.55160E+003,0.00000E+000
07/19/2016,3.50626E+003,3.52137E+003,3.12843E+003,3.12843E+003,0.00000E+000
07/20/2016,3.26445E+003,3.35513E+003,3.08309E+003,3.17377E+003,0.00000E+000
07/21/2016,3.17377E+003,3.23724E+003,3.09820E+003,3.20400E+003,0.00000E+000
07/22/2016,3.20400E+003,3.26445E+003,3.14354E+003,3.17377E+003,0.00000E+000
07/25/2016,3.18133E+003,3.18133E+003,3.06042E+003,3.14354E+003,0.00000E+000
07/26/2016,3.06344E+003,3.15866E+003,3.05589E+003,3.15866E+003,0.00000E+000
07/27/2016,3.15866E+003,3.15866E+003,3.02264E+003,3.02264E+003,0.00000E+000
07/28/2016,3.05286E+003,3.05286E+003,2.59947E+003,2.86093E+003,0.00000E+000
07/29/2016,2.87151E+003,2.87151E+003,2.66476E+003,2.87151E+003,0.00000E+000
08/01/2016,2.75060E+003,2.75060E+003,2.47856E+003,2.62969E+003,0.00000E+000
08/02/2016,2.59947E+003,2.60854E+003,2.42264E+003,2.47856E+003,0.00000E+000
08/03/2016,2.44834E+003,2.81105E+003,2.35917E+003,2.72037E+003,0.00000E+000
08/04/2016,2.87151E+003,3.01901E+003,2.87151E+003,2.94707E+003,0.00000E+000
08/05/2016,2.96188E+003,2.98939E+003,2.69619E+003,2.72037E+003,0.00000E+000
08/08/2016,2.78083E+003,2.87151E+003,2.75967E+003,2.78083E+003,0.00000E+000
08/09/2016,2.75816E+003,2.84128E+003,2.75816E+003,2.78083E+003,0.00000E+000
08/10/2016,2.84128E+003,2.93196E+003,2.78083E+003,2.90173E+003,0.00000E+000
08/11/2016,2.87151E+003,2.90173E+003,2.85639E+003,2.85639E+003,0.00000E+000
08/12/2016,2.87151E+003,2.94707E+003,2.87151E+003,2.94707E+003,0.00000E+000
08/15/2016,2.96218E+003,2.96218E+003,2.87181E+003,2.87302E+003,0.00000E+000
08/16/2016,2.94707E+003,3.02264E+003,2.94707E+003,3.02234E+003,0.00000E+000
08/17/2016,3.14354E+003,3.14354E+003,2.93196E+003,2.99241E+003,0.00000E+000
08/18/2016,3.07553E+003,3.07553E+003,2.90173E+003,2.90173E+003,0.00000E+000
08/19/2016,2.96218E+003,2.98909E+003,2.90173E+003,2.96218E+003,0.00000E+000
08/22/2016,2.97730E+003,3.06798E+003,2.84128E+003,2.87151E+003,0.00000E+000
08/23/2016,2.87151E+003,2.87151E+003,2.69015E+003,2.69015E+003,0.00000E+000
08/24/2016,2.72037E+003,2.72038E+003,2.46738E+003,2.47856E+003,0.00000E+000
08/25/2016,2.55111E+003,2.55111E+003,2.29720E+003,2.38788E+003,0.00000E+000
08/26/2016,2.38788E+003,2.53871E+003,2.26396E+003,2.50788E+003,0.00000E+000
08/29/2016,2.52390E+003,2.62969E+003,2.52390E+003,2.52390E+003,0.00000E+000
08/30/2016,2.62214E+003,2.62969E+003,2.56924E+003,2.56924E+003,0.00000E+000
08/31/2016,2.46647E+003,2.53902E+003,2.43322E+003,2.47856E+003,0.00000E+000
09/01/2016,2.42113E+003,2.42113E+003,2.38788E+003,2.38788E+003,0.00000E+000
09/02/2016,2.38788E+003,2.47856E+003,2.38788E+003,2.42113E+003,0.00000E+000
09/06/2016,2.56924E+003,2.72037E+003,2.56924E+003,2.70526E+003,0.00000E+000
09/07/2016,2.70526E+003,2.84128E+003,2.70526E+003,2.82617E+003,0.00000E+000
09/08/2016,2.85639E+003,2.91685E+003,2.85639E+003,2.91080E+003,0.00000E+000
09/09/2016,2.90173E+003,2.90173E+003,2.77327E+003,2.78113E+003,0.00000E+000
09/12/2016,2.72642E+003,2.72642E+003,2.56622E+003,2.62969E+003,0.00000E+000
09/13/2016,2.64481E+003,2.76571E+003,2.61458E+003,2.75060E+003,0.00000E+000
09/14/2016,2.75060E+003,2.75816E+003,2.75060E+003,2.75816E+003,0.00000E+000
09/15/2016,2.75060E+003,2.75060E+003,2.64481E+003,2.64481E+003,0.00000E+000
09/16/2016,2.65992E+003,2.65992E+003,2.63030E+003,2.63030E+003,0.00000E+000
09/19/2016,2.75060E+003,2.79594E+003,2.73337E+003,2.73337E+003,0.00000E+000
09/20/2016,2.71282E+003,2.71282E+003,2.71282E+003,2.71282E+003,0.00000E+000
09/21/2016,2.72037E+003,2.81105E+003,2.62969E+003,2.81105E+003,0.00000E+000
09/22/2016,2.79594E+003,2.79594E+003,2.79594E+003,2.79594E+003,0.00000E+000
09/23/2016,2.62969E+003,2.79594E+003,2.62969E+003,2.72037E+003,0.00000E+000
09/26/2016,2.72037E+003,2.79594E+003,2.72037E+003,2.79594E+003,0.00000E+000
09/27/2016,2.78083E+003,2.78083E+003,2.72037E+003,2.72037E+003,0.00000E+000
09/28/2016,2.65992E+003,2.72823E+003,2.65992E+003,2.72823E+003,0.00000E+000
09/29/2016,2.75513E+003,2.75634E+003,2.72823E+003,2.73549E+003,0.00000E+000
09/30/2016,2.72037E+003,2.72037E+003,2.72037E+003,2.72037E+003,0.00000E+000
10/03/2016,2.75816E+003,2.75816E+003,2.72793E+003,2.72793E+003,0.00000E+000
10/04/2016,2.72793E+003,2.72793E+003,2.65992E+003,2.65992E+003,0.00000E+000
10/05/2016,2.69015E+003,2.69015E+003,2.65388E+003,2.65388E+003,0.00000E+000
10/06/2016,2.64254E+003,2.75665E+003,2.59947E+003,2.59947E+003,0.00000E+000
10/07/2016,2.70526E+003,2.75060E+003,2.70526E+003,2.72491E+003,0.00000E+000
10/10/2016,2.72037E+003,2.75060E+003,2.72037E+003,2.75060E+003,0.00000E+000
10/11/2016,2.78083E+003,2.87151E+003,2.78083E+003,2.87151E+003,0.00000E+000
10/12/2016,2.92894E+003,2.94405E+003,2.87181E+003,2.93135E+003,0.00000E+000
10/13/2016,2.93952E+003,2.96218E+003,2.78083E+003,2.78083E+003,0.00000E+000
10/14/2016,2.78264E+003,2.86410E+003,2.72037E+003,2.78083E+003,0.00000E+000
10/17/2016,2.78083E+003,2.78083E+003,2.65992E+003,2.69015E+003,0.00000E+000
10/18/2016,2.72793E+003,2.72793E+003,2.71282E+003,2.72037E+003,0.00000E+000
10/19/2016,2.72521E+003,2.75060E+003,2.59947E+003,2.67503E+003,0.00000E+000
10/20/2016,2.68259E+003,2.68259E+003,2.67503E+003,2.67503E+003,0.00000E+000
10/21/2016,2.69015E+003,2.69015E+003,2.69015E+003,2.69015E+003,0.00000E+000
10/24/2016,2.75060E+003,2.81105E+003,2.72491E+003,2.73579E+003,0.00000E+000
10/25/2016,2.77387E+003,2.90173E+003,2.77387E+003,2.90173E+003,0.00000E+000
10/26/2016,2.90173E+003,3.17377E+003,2.90173E+003,3.01659E+003,0.00000E+000
10/27/2016,3.05286E+003,3.08309E+003,2.99241E+003,2.99241E+003,0.00000E+000
10/28/2016,3.02264E+003,3.17075E+003,2.98637E+003,3.15866E+003,0.00000E+000
10/31/2016,3.15866E+003,3.26143E+003,3.11332E+003,3.26143E+003,0.00000E+000
11/01/2016,3.32490E+003,3.32490E+003,3.11332E+003,3.29468E+003,0.00000E+000
11/02/2016,3.32490E+003,3.32490E+003,3.14354E+003,3.20400E+003,0.00000E+000
11/03/2016,3.32490E+003,3.32490E+003,2.87151E+003,3.05286E+003,0.00000E+000
11/04/2016,2.90173E+003,2.97156E+003,2.81105E+003,2.93196E+003,0.00000E+000
11/07/2016,2.93166E+003,2.96218E+003,2.91685E+003,2.91685E+003,0.00000E+000
11/08/2016,2.96218E+003,3.05286E+003,2.96218E+003,3.05286E+003,0.00000E+000
11/09/2016,3.23422E+003,3.23422E+003,3.10727E+003,3.13599E+003,0.00000E+000
11/10/2016,3.17377E+003,3.17377E+003,2.99241E+003,2.99241E+003,0.00000E+000
11/11/2016,2.96218E+003,3.17075E+003,2.96218E+003,3.05286E+003,0.00000E+000
11/14/2016,3.00752E+003,3.05286E+003,2.90173E+003,3.02264E+003,0.00000E+000
11/15/2016,3.03775E+003,3.17377E+003,2.91836E+003,3.17377E+003,0.00000E+000
11/16/2016,3.18888E+003,3.21911E+003,2.97730E+003,3.21911E+003,0.00000E+000
11/17/2016,3.14354E+003,3.26445E+003,3.14354E+003,3.23573E+003,0.00000E+000
11/18/2016,3.26445E+003,3.27956E+003,3.26445E+003,3.27956E+003,0.00000E+000
11/21/2016,3.26445E+003,3.26445E+003,3.16924E+003,3.23422E+003,0.00000E+000
11/22/2016,3.29468E+003,3.29468E+003,3.20400E+003,3.26445E+003,0.00000E+000
11/23/2016,3.20400E+003,3.20400E+003,3.03775E+003,3.11332E+003,0.00000E+000
11/25/2016,3.12843E+003,3.12843E+003,3.03926E+003,3.05286E+003,0.00000E+000
11/28/2016,3.05286E+003,3.05286E+003,3.02264E+003,3.05256E+003,0.00000E+000
11/29/2016,3.02415E+003,3.05286E+003,2.93196E+003,2.93196E+003,0.00000E+000
11/30/2016,2.96218E+003,2.97730E+003,2.79594E+003,2.97730E+003,0.00000E+000
12/01/2016,2.96218E+003,3.03775E+003,2.96218E+003,3.03035E+003,0.00000E+000
12/02/2016,3.05740E+003,3.16636E+003,3.05740E+003,3.12238E+003,0.00000E+000
12/05/2016,3.09851E+003,3.09851E+003,2.99241E+003,2.99241E+003,0.00000E+000
12/06/2016,3.06647E+003,3.09065E+003,2.99543E+003,2.99543E+003,0.00000E+000
12/07/2016,3.05589E+003,3.08279E+003,3.03775E+003,3.07553E+003,0.00000E+000
12/08/2016,3.08611E+003,3.21911E+003,3.08611E+003,3.14354E+003,0.00000E+000
12/09/2016,3.14354E+003,3.20400E+003,3.09820E+003,3.11332E+003,0.00000E+000
12/12/2016,3.12994E+003,3.17377E+003,3.12994E+003,3.17377E+003,0.00000E+000
12/13/2016,3.17377E+003,3.19976E+003,3.08611E+003,3.10425E+003,0.00000E+000
12/14/2016,3.14203E+003,3.20339E+003,3.09367E+003,3.09851E+003,0.00000E+000
12/15/2016,3.11332E+003,3.11332E+003,3.02264E+003,3.05861E+003,0.00000E+000
12/16/2016,3.04092E+003,3.11332E+003,3.03322E+003,3.07100E+003,0.00000E+000
12/19/2016,3.06798E+003,3.12843E+003,3.03775E+003,3.05286E+003,0.00000E+000
12/20/2016,3.06798E+003,3.08309E+003,3.03775E+003,3.05286E+003,0.00000E+000
12/21/2016,3.14052E+003,3.23452E+003,3.11694E+003,3.13599E+003,0.00000E+000
12/22/2016,3.23422E+003,3.26747E+003,3.17377E+003,3.17437E+003,0.00000E+000
12/23/2016,3.27654E+003,3.52893E+003,3.24934E+003,3.34606E+003,0.00000E+000
12/27/2016,3.49719E+003,3.68157E+003,3.46848E+003,3.46848E+003,0.00000E+000
12/28/2016,3.54404E+003,3.83875E+003,3.54404E+003,3.62717E+003,0.00000E+000
12/29/2016,3.85386E+003,3.85386E+003,3.62686E+003,3.67250E+003,0.00000E+000
12/30/2016,3.74807E+003,3.77074E+003,3.65739E+003,3.67704E+003,0.00000E+000
01/03/2017,3.94454E+003,4.29215E+003,3.80248E+003,4.11079E+003,0.00000E+000
01/04/2017,4.29215E+003,4.59441E+003,4.24681E+003,4.41305E+003,0.00000E+000
01/05/2017,4.00499E+003,4.18635E+003,3.80852E+003,3.89920E+003,0.00000E+000
01/06/2017,3.61205E+003,3.80852E+003,3.35513E+003,3.52893E+003,0.00000E+000
01/09/2017,3.50626E+003,3.58183E+003,3.38535E+003,3.46243E+003,0.00000E+000
01/10/2017,3.47981E+003,3.58183E+003,3.46092E+003,3.47603E+003,0.00000E+000
01/11/2017,3.38535E+003,3.38566E+003,3.17377E+003,3.34001E+003,0.00000E+000
01/12/2017,3.35135E+003,3.35135E+003,3.19191E+003,3.26445E+003,0.00000E+000
01/13/2017,3.26445E+003,3.29468E+003,3.23422E+003,3.29437E+003,0.00000E+000
01/17/2017,3.46848E+003,3.62717E+003,3.41558E+003,3.53649E+003,0.00000E+000
01/18/2017,3.52137E+003,3.56671E+003,3.40349E+003,3.50626E+003,0.00000E+000
01/19/2017,3.56671E+003,3.58183E+003,3.50777E+003,3.53649E+003,0.00000E+000
01/20/2017,3.55160E+003,3.58938E+003,3.50626E+003,3.50626E+003,0.00000E+000
01/23/2017,3.55175E+003,3.58183E+003,3.53649E+003,3.53649E+003,0.00000E+000
01/24/2017,3.53649E+003,3.53649E+003,3.38173E+003,3.38173E+003,0.00000E+000
01/25/2017,3.38173E+003,3.38173E+003,3.18888E+003,3.21941E+003,0.00000E+000
01/26/2017,3.22667E+003,3.41528E+003,3.22667E+003,3.25689E+003,0.00000E+000
01/27/2017,3.29468E+003,3.38475E+003,3.29468E+003,3.32490E+003,0.00000E+000
01/30/2017,3.32490E+003,3.38535E+003,3.21911E+003,3.25659E+003,0.00000E+000
01/31/2017,3.31130E+003,3.38384E+003,3.27805E+003,3.27941E+003,0.00000E+000
